the_geom,the_geom_webmercator,objectid,serialnum,description,recycler,lat,lng,
0101000020E6100000C4BD32D964CB52C088FB4BFD44F64340,0101000020110F00006EC75003A3EC5FC19FBB595D1D855241,959,1402167,Nw 19th/Passyunk,no,39.92398039,-75.1780303,19145
0101000020E6100000EBC7D64F72CA52C039A5F2664EFA4340,0101000020110F00005E7B4A0A07EB5FC14ED5071596895241,960,1402168,Nw Broad St. / Cherry St.(Penn Academy Of Arts),no,39.95551764,-75.16322704,19102
0101000020E61000009B8166A6DBCB52C0F303F33B18F64340,0101000020110F0000822E33CF6CED5FC1511807CDEB845241,961,1402169,Nw 23rd/Passyunk,yes,39.92261457,-75.18528137,19145
0101000020E6100000DDBE2F7210C952C0C2DB7C0FDA064440,0101000020110F0000F179A6F6ADE85FC1ACBB91077F975241,962,1402170,Sw 66th/Broad,yes,40.05352968,-75.14162879,19126
0101000020E6100000173F269CF8CB52C03350ADD411F64340,0101000020110F000066D832009EED5FC1112DA7B5E4845241,963,1402171,Se 24th/Passyunk,yes,39.92241915,-75.18704895,19145
0101000020E610000042DF44E924C952C034AC568C17064440,0101000020110F0000EA58C2B9D0E85FC19B819C37A7965241,964,1402172,Nw Broad/Stenton,no,40.04759363,-75.14287788,19141
0101000020E6100000629C631476CA52C08D5C82FF26FA4340,0101000020110F00003C27AD700DEB5FC137F0A26C6A895241,965,2504330,SW corner of Arch st and N Broad st,yes,39.95431513,-75.16345701,19102
0101000020E6100000B572E0D83CCD52C058BC2C44FBF74340,0101000020110F000072A614C0C4EF5FC1A0D43BC802875241,966,8850093,4910 Botanic Ave. (Unknown Station),no,39.93735554,-75.20683882,19143
0101000020E6100000B572E0D83CCD52C058BC2C44FBF74340,0101000020110F000072A614C0C4EF5FC1A0D43BC802875241,967,8850104,4910 Botanic Ave. (Unknown Station),no,39.93735554,-75.20683882,19143
0101000020E6100000B572E0D83CCD52C058BC2C44FBF74340,0101000020110F000072A614C0C4EF5FC1A0D43BC802875241,968,881001639,4910 Botanic Ave (Unknown Station),no,39.93735554,-75.20683882,19143
0101000020E6100000BFA434B977C952C0244222C729034440,0101000020110F0000DF1CFC635DE95FC14930EB8467935241,848,174872,Nw Broad/Wyoming,no,40.02471246,-75.14793234,19141
0101000020E6100000FC30DA1045C952C0CF142E6402054440,0101000020110F0000E083EE5707E95FC1CB0829BE73955241,849,174873,NW Broad/Olney,no,40.03913548,-75.14484044,19141
0101000020E61000000C96594437C952C037EBD6C645054440,0101000020110F000079F79EE7EFE85FC13D5CEE7EBE955241,850,174875,Se Broad/Grange,no,40.04119192,-75.14399823,19141
0101000020E61000001134C56F2DC952C05DA3845BAB054440,0101000020110F0000A00DF534DFE85FC1F713F02F2F965241,851,174876,Se Broad/Champolst,no,40.04429192,-75.14339823,19141
0101000020E6100000041D812B6DCF52C0073B2928ECFA4340,0101000020110F0000C86CD1837CF35FC172B3DCDF448A5241,852,174877,Se 60th & Chestnut,no,39.96033194,-75.2410382,19139
0101000020E61000003283BBC651C952C04277A94886044440,0101000020110F0000777EF9EE1CE95FC16AF66412EA945241,853,174879,NW Broad & Somerville,no,40.03534802,-75.14561623,19141
0101000020E6100000F33F7CCC2AC952C0E82DD43CB4054440,0101000020110F000013F2EAB9DAE85FC126C4F50939965241,854,174880,NE Broad & Champlost,no,40.04456292,-75.14323723,19141
0101000020E61000005A5CB3F4FCCC52C0EA60497878094440,0101000020110F00002D39783958EF5FC1F7C3FEFE669A5241,855,1400004,8229 Germantown Ave.,no,40.07398895,-75.2029392,19118
0101000020E6100000E7FA9431F7C852C04911A3F6F8FE4340,0101000020110F0000F772DE1183E85FC10F8E7FF6C18E5241,856,1400007,Se 5th/Lehigh,no,39.99197276,-75.1400875,19133
0101000020E610000034B90CA4E7C852C01B011FD18EFF4340,0101000020110F00000BF4D5A668E85FC1220CC016688F5241,857,1400012,SE 5th/Indiana,yes,39.99654593,-75.13913823,19133
0101000020E610000008EF0BD70BCD52C0B203649885094440,0101000020110F000053C8B98171EF5FC1E7025790759A5241,858,1400013,8308 Germantown Ave,no,40.0743895,-75.20384766,19118
0101000020E6100000B572E0D83CCD52C058BC2C44FBF74340,0101000020110F000072A614C0C4EF5FC1A0D43BC802875241,859,1400014,4910 Botanic Ave (Unknown Location),no,39.93735554,-75.20683882,19143
0101000020E6100000FBE4C62979CB52C09565AC69A9F74340,0101000020110F0000BF960585C5EC5FC150BC0A1EA8865241,860,1400015,Nw Earp/Point Breeze,no,39.93485757,-75.17927021,19146
0101000020E610000073A1008AEDC852C0955D162C5FFF4340,0101000020110F0000B078A4AB72E85FC1A8B3EF44338F5241,861,1400016,Se 5th/Cambria,no,39.99509193,-75.13949823,19133
0101000020E6100000CED9A15798C852C0F410B26660FC4340,0101000020110F00003FAC88F4E1E75FC1965DBB5EE18B5241,862,1400017,Ne Frankford//Master,no,39.97169193,-75.13429824,19125
0101000020E6100000900D2ACB16D152C037DFFF7932FD4340,0101000020110F000023D0C37A4FF65FC1513F0431CA8C5241,863,1401885,Se Drexel Rd/Haverford,yes,39.97810292,-75.26701621,19151
0101000020E610000094B8FC75F8CA52C0F944559158F64340,0101000020110F00001FAEE2E7EAEB5FC1FC67F50B33855241,864,1401886,SE 15th St & Snyder Ave,no,39.92457787,-75.17141485,19145
0101000020E61000000C38D4184BC952C0F60B7B99AFF94340,0101000020110F00009B0C889611E95FC14CA52724E6885241,865,1401887,3rd/Church (Between Market and Arch),yes,39.95067137,-75.14520856,19106
0101000020E6100000D7C135C34AD152C063081CAE66FD4340,0101000020110F0000217B06C1A7F65FC124E6FF0C048D5241,866,1401888,7516 City Ave,yes,39.97969605,-75.27018814,19151
0101000020E610000068557381E9CE52C02C07D593FCFA4340,0101000020110F00001AA0B1DE9CF25FC18358B611578A5241,867,1401889,Sw 56th/Market,no,39.96083305,-75.23300205,19139
0101000020E6100000E29DFD065DCA52C0082AC92D94F94340,0101000020110F000076B1DFE2E2EA5FC194E533C3C7885241,868,1401890,"13th & Sansom, NE",no,39.94983456,-75.16192794,19107
0101000020E610000086112C17B6C852C07C053FC306FC4340,0101000020110F000072754B7C14E85FC1EF7356087E8B5241,869,1401891,Ne Front/Girard,no,39.96895638,-75.13611392,19123
0101000020E6100000F64AFD6BE1CA52C07B8B40FC18F84340,0101000020110F000012F28AC5C3EB5FC1450582B323875241,870,1401892,NE 16th/Washington Ave,no,39.93826249,-75.17000866,19146
0101000020E61000008643117845C952C0118488DA19FA4340,0101000020110F000037C3400708E95FC1A01673DC5B895241,871,1401893,Se 3rd/Race,yes,39.95391399,-75.14486505,19106
0101000020E6100000D38B880523CE52C06A1093DACCFA4340,0101000020110F0000071A8AB94BF15FC111FB8D30228A5241,872,1401894,Se 50th/Market,no,39.95937664,-75.22088755,19139
0101000020E610000006985CF884C952C06733F322BFF94340,0101000020110F0000376234E473E95FC18185BD5AF7885241,873,1401895,5th Street (Bourse Bldg.),no,39.95114552,-75.14874085,19106
0101000020E6100000E9B3A8E85BCA52C01715F35A95F94340,0101000020110F0000F6B682FCE0EA5FC16956DA10C9885241,874,1401896,13th and Sansom NE,yes,39.94987046,-75.16185967,19107
0101000020E6100000234D5A16A5CB52C03A6D2A32CDF84340,0101000020110F0000E2BB102110ED5FC148DD4353EB875241,875,1401897,SE Grays Ferry & Fitzwaters,yes,39.94376208,-75.18195113,19146
0101000020E6100000434AA63B39CB52C042B6A291AFF84340,0101000020110F0000AEF281ED58EC5FC1F5EE6581CA875241,876,1401898,NW 20th/Fitzwaters,yes,39.94285794,-75.17536823,19146
0101000020E61000004C4A306B4AC952C023409CE5DBF94340,0101000020110F0000A5F9956F10E95FC1D583D03717895241,877,1401899,Se 3rd/Arch,yes,39.95202322,-75.14516716,19106
0101000020E61000005EE1CD3D9DC952C02631080AF8004440,0101000020110F000037AC5C1E9DE95FC145D2F794F8905241,878,1401900,Germantown & Venango,no,40.00756956,-75.15022225,19140
0101000020E61000009DAA98E05DCA52C092DE9A3E93F94340,0101000020110F000010B97F54E4EA5FC1F0BE38BAC6885241,879,1401901,SW 13th /Sansom,yes,39.94980605,-75.16197982,19107
0101000020E6100000E7BC38C84CC952C07F22E14C9CF94340,0101000020110F0000FA964B7314E95FC1BE2992C2D0885241,880,1401902,Sw Bodine/Market,no,39.95008241,-75.14531141,19106
0101000020E6100000737C693CEBCA52C0BE0804C1A0F94340,0101000020110F0000EB392571D4EB5FC117E7B2B1D5885241,881,1401903,Ne 18th/Walnut,yes,39.95021832,-75.17060767,19103
0101000020E61000000D1BD52F43CB52C061005A005BF84340,0101000020110F00009746DAD569EC5FC126F9B7D36C875241,882,1401904,NE 20th & Carpenter,yes,39.94027714,-75.17597576,19146
0101000020E61000009654BBD30CC652C0EF9403AC4DFF4340,0101000020110F00006B55804A8FE35FC1901455DE1F8F5241,883,1401905,Se Castor/Aramingo,yes,39.99455786,-75.0945329,19134
0101000020E61000008CE2B08F15D152C092C8B6B730FD4340,0101000020110F00009DD7E6624DF65FC147F7F33DC88C5241,884,1401906,Sw Sherwood/Haverford ave,yes,39.97804924,-75.266941,19151
0101000020E610000050958E41B4CD52C0C744111BB2FA4340,0101000020110F000043620F948FF05FC16A01668D048A5241,885,1401907,Sw 46th/Market,no,39.95856036,-75.21412696,19139
0101000020E6100000F83B0B7DB3CD52C0AE90280CB9FA4340,0101000020110F0000094A43468EF05FC18CF36F3E0C8A5241,886,1401908,Nw 46th/Market,no,39.9587722,-75.21408011,19139
0101000020E6100000EE5B077470CE52C04E339220E7FA4340,0101000020110F000015E40A40CFF15FC1FCCF294D3F8A5241,887,1401909,5215 Market,no,39.96017844,-75.2256136,19139
0101000020E610000044D02AC012D152C0621917C32DFD4340,0101000020110F0000E3E1B79C48F65FC1D3065EF7C48C5241,888,1401910,Se Sherwood/Haverford ave,no,39.97795905,-75.26676945,19151
0101000020E6100000DB20BA0634C652C02C6A23FC29FF4340,0101000020110F0000D05CF3DFD1E35FC1A68E6E4EF88E5241,889,1401911,Nw Venango/Aramingo,no,39.99346878,-75.09692543,19134
0101000020E610000045FCE971EACA52C0E0661A719CF94340,0101000020110F0000259E2E19D3EB5FC1CEC4B3EAD0885241,890,1401912,Se 18th/Walnut,no,39.95008673,-75.17055939,19103
0101000020E610000047A72BEAE8D052C020E2DF70FAFC4340,0101000020110F0000B50CB68C01F65FC1E08C1E168C8C5241,891,1401913,Sw Woodbine/Haverford ave,yes,39.97639285,-75.26421599,19151
0101000020E610000044AD4120A6C952C0F537CD0B32014440,0101000020110F00006B87BF35ACE95FC1D605B1E638915241,892,1401914,NE Germantown & Erie Aves,no,40.00933979,-75.15076453,19140
0101000020E6100000F670216143C752C0CB5A64428EFF4340,0101000020110F0000089DA0CB9EE55FC109548478678F5241,893,1401915,Nw Kensington/Allegheny,no,39.99652891,-75.11348751,19134
0101000020E6100000F45BB19635C952C03732546479F94340,0101000020110F0000D319CE0DEDE85FC11DFD1416AA885241,894,1401916,35 S 2nd street (between Market/Chestnut),no,39.94901709,-75.14389579,19106
0101000020E610000007A0398C2EC952C0569284A0C1F94340,0101000020110F000009DE2118E1E85FC1FE9A181DFA885241,895,1401917,Se 2nd/Cuthbert (Near Arden),yes,39.95122153,-75.14346605,19106
0101000020E6100000B1B830722BD152C0857B37324CFD4340,0101000020110F0000B1874F8F72F65FC1BB0287B2E68C5241,896,1401918,Se Overbrook/Haverford,no,39.97888782,-75.26827674,19151
0101000020E61000006A87F4E51CD152C0FA2FF03439FD4340,0101000020110F0000C49152D959F65FC1AE8C99A6D18C5241,897,1401919,7547 Haverford Ave,yes,39.97830831,-75.26738881,19151
0101000020E6100000F43C9B85CFCA52C063C27E80AEF94340,0101000020110F0000F870E75DA5EB5FC1A81DDBECE4885241,898,1401920,Se 17th/Sansom,no,39.95063788,-75.16891613,19102
0101000020E6100000E529BA294DC652C0B51BFF7D0CFF4340,0101000020110F00006C277292FCE35FC1A433939CD78E5241,899,1401921,Ne Tioga/Aramingo (Dunkin Donuts),no,39.99256873,-75.09845966,19134
0101000020E6100000E6F22B52B7C852C0A58F46F800FC4340,0101000020110F000006695A9316E85FC11B59F19C778B5241,900,1401922,Se Front/Girard,no,39.9687796,-75.13618902,19123
0101000020E6100000645E38867FC652C0CFFC3656DBFE4340,0101000020110F0000F781A41D52E45FC177DAD21EA18E5241,901,1401923,Nw Ontario/Aramingo,yes,39.99106863,-75.10153347,19134
0101000020E6100000882FB56719C952C02F14B44405FF4340,0101000020110F0000AA4B6D2EBDE85FC18E9D859ACF8E5241,902,1401924,Nw 6th/Lehigh,yes,39.99234828,-75.1421756,19133
0101000020E61000004DE22F93A7CD52C0F2948C21E7004440,0101000020110F0000F32BC6097AF05FC1F31D8AD5E5905241,903,1401925,Se Monument/City Line,yes,40.00705356,-75.21335296,19131
0101000020E610000004FECF166CCE52C01DDB3D4FE0FA4340,0101000020110F00000C9956D6C7F15FC113DE46BF378A5241,904,1401926,5212 Market st.,no,39.95997038,-75.22534724,19139
0101000020E61000006EFC9910EACA52C07DF959B3B4F94340,0101000020110F00007814E373D2EB5FC14D8EE8CAEB885241,905,1401927,Sw 18th/Sansom,no,39.95082704,-75.17053618,19103
0101000020E6100000FCF18450E6CE52C034F5C5D1FCFA4340,0101000020110F000066D20D7397F25FC102945856578A5241,906,1401928,Se 56th/Market,no,39.96084044,-75.23280728,19139
0101000020E61000002AFCEB1E2DD152C011307A824FFD4340,0101000020110F0000C5E38D6775F65FC1F97AB05EEA8C5241,907,1401929,Sw Overbrook/Haverford ave,yes,39.97898894,-75.26837895,19151
0101000020E6100000852B7B9696C952C053333F68CC004440,0101000020110F00007BA918D191E95FC16485F733C8905241,908,1401930,Germantown Ave. and W Atlantic St. East Side,no,40.00623801,-75.14981615,19140
0101000020E610000039FF2CEEA8D052C0A5FEE7D2BDFC4340,0101000020110F0000BD49A4DD94F55FC1F0B1CAE7488C5241,909,1401931,Sw Brockton rd/Haverford ave,yes,39.97454296,-75.26031069,19151
0101000020E6100000DBBC8FF3CBCE52C0FA77CAD4E6FD4340,0101000020110F00000C1C45AB6AF25FC1B9366F17928D5241,910,1401932,Nw 54th/Hazelhurst,no,39.98360691,-75.23119821,19131
0101000020E61000005874EA9AD0CA52C0F4B1B2FE97F94340,0101000020110F0000802AF134A7EB5FC1D1A67EFDCB885241,911,1401933,Ne 17th/Walnut,yes,39.94995102,-75.16898225,19102
0101000020E610000095186ADED0CA52C056653CF995F94340,0101000020110F0000456098A7A7EB5FC1F6AF36C0C9885241,912,1401934,Se 17th/Walnut,no,39.94988933,-75.16899834,19103
